state,pc_name,candidate,sex,age,category,party,party_symbol,general_votes,postal_votes,total_votes,total_electors
Gujarat,Ahmedabad East,Bharvad Saileshkumar Kalidas,MALE,42,GENERAL,IND,Helicopter,572,1,573,1811851
Gujarat,Ahmedabad East,Mahesh Prabhudas Ahuja,MALE,57,GENERAL,IND,Gas Cylinder,1789,2,1791,1811851
Gujarat,Ahmedabad East,Mishra Rajkumar Malekchand,MALE,38,GENERAL,IND,Air Conditioner,529,5,534,1811851
Gujarat,Ahmedabad East,Minaxiben Rakeshkumar Solanki,FEMALE,32,SC,IND,Ganna Kisan,888,10,898,1811851
Gujarat,Ahmedabad East,Sharma Brijesh Kumar Ujagarlal,MALE,38,GENERAL,IND,Glass Tumbler,1337,0,1337,1811851
Gujarat,Ahmedabad East,Sheikh Salmabanu Mohammad Salim,FEMALE,37,GENERAL,IND,Almirah,1465,1,1466,1811851
Gujarat,Ahmedabad East,Nota,NULL,NULL,NULL,NOTA,NULL,8834,174,9008,1811851
Gujarat,Ahmedabad West,Dr. Kirit P. Solanki,MALE,69,SC,BJP,Lotus,638241,3381,641622,1643317
Gujarat,Ahmedabad West,Tribhovandas Karsandas Vaghela,MALE,66,SC,BSP,Elephant,9909,119,10028,1643317
Gujarat,Ahmedabad West,Raju Parmar,MALE,68,SC,INC,Hand,317797,2279,320076,1643317
Gujarat,Ahmedabad West,Chauhan Harishbhai Jethabhai,MALE,40,SC,RPWP,Cup & Saucer,2059,4,2063,1643317
Gujarat,Ahmedabad West,Jadav Ulpesh Jayantilal,MALE,37,SC,PPID,Black Board,723,2,725,1643317
Gujarat,Ahmedabad West,Dipika Jitendrakumar Sutaria,FEMALE,49,SC,MaNPa,Tooth Brush,608,7,615,1643317
Gujarat,Ahmedabad West,Vaghela Ashwinbhai Amrutbhai,MALE,37,SC,BTP,Auto- Rickshaw,1376,19,1395,1643317
Gujarat,Ahmedabad West,Vedubhai Kautikbhai Sirasat,MALE,47,SC,APoI,Coat,1052,3,1055,1643317
Gujarat,Ahmedabad West,Solanki Chiragbhai Somabhai,MALE,60,SC,JANSAPP,Violin,522,2,524,1643317
Gujarat,Ahmedabad West,Harshadkumar Laxmanbhai Solanki,MALE,28,SC,RTORP,Battery Torch,613,8,621,1643317
Gujarat,Ahmedabad West,Bhitora Bhavesh Chimanbhai,MALE,34,SC,IND,Matchbox,808,2,810,1643317
Gujarat,Ahmedabad West,Malhotra Pankajkumar Dayabhai (doctor Saheb),MALE,45,SC,IND,Pen Nib with Seven Rays,1416,4,1420,1643317
Gujarat,Ahmedabad West,Mahedia Mahendrabhai Parsottamdas,MALE,62,SC,IND,Bat,1347,4,1351,1643317
Gujarat,Ahmedabad West,Nota,NULL,NULL,NULL,NOTA,NULL,14580,139,14719,1643317
Gujarat,Surendranagar,Koli Patel Somabhai Gandalal,MALE,79,GENERAL,INC,Hand,351610,2797,354407,1849429
Gujarat,Surendranagar,Parmar Ghoghajibhai Kanjibhai,MALE,64,GENERAL,NCP,Clock,8151,113,8264,1849429
Gujarat,Surendranagar,Dr. Munjapara Mahendrabhai,MALE,50,GENERAL,BJP,Lotus,626957,4887,631844,1849429
Gujarat,Surendranagar,Advocate Shailesh N. Solanki,MALE,35,SC,BSP,Elephant,12662,198,12860,1849429
Gujarat,Surendranagar,Thakor Jaguji Kunvarji Urfe J.k. Thakor,MALE,40,GENERAL,VPP,Phone Charger,1453,22,1475,1849429
Gujarat,Surendranagar,Dekavadiya Darjibhai Maganbhai (patidar),MALE,58,GENERAL,HND,Water Tank,1419,14,1433,1849429
Gujarat,Surendranagar,Oghadbhai Sagarambhai Mer,MALE,45,GENERAL,IND,Ring,814,3,817,1849429
Gujarat,Surendranagar,Kamabhai Pethabhai Makwana,MALE,68,SC,IND,Boat with Man and Sail,876,15,891,1849429
Gujarat,Surendranagar,Karimbhai Adambhai Urfe Bababhai,MALE,65,GENERAL,IND,Room Cooler,1120,14,1134,1849429
Gujarat,Surendranagar,Kalubhai Malubhai Vadaliya,MALE,66,GENERAL,IND,COCONUT FARM,1131,2,1133,1849429
Gujarat,Surendranagar,Koli Patel Laljibhai Chaturbhai,MALE,63,GENERAL,IND,Batsman,4625,41,4666,1849429
Gujarat,Surendranagar,Koli Rameshbhai Virsangbhai Vaghela,MALE,39,GENERAL,IND,Battery Torch,1421,9,1430,1849429
Gujarat,Surendranagar,Goltar Bhagvanbhai Maiyabhai,MALE,69,GENERAL,IND,Air Conditioner,2456,15,2471,1849429
Gujarat,Surendranagar,Jargela Hasanbhai Abdulbhai,MALE,56,GENERAL,IND,Walking Stick,3101,9,3110,1849429
Gujarat,Surendranagar,Daniya Aniruddhbhai Gandabhai,MALE,54,GENERAL,IND,Scissors,3046,1,3047,1849429
Gujarat,Surendranagar,Dost Mer,MALE,36,GENERAL,IND,Cup & Saucer,11097,6,11103,1849429
Gujarat,Surendranagar,Naresh Makwana,MALE,39,SC,IND,Bat,6636,1,6637,1849429
Gujarat,Surendranagar,Patel Baldevbhai Jivabhai,MALE,68,GENERAL,IND,Auto- Rickshaw,2376,1,2377,1849429
Gujarat,Surendranagar,Bhathaniya Faridbhai Amijibhai,MALE,32,GENERAL,IND,Camera,2887,0,2887,1849429
Gujarat,Surendranagar,Bhavanbhai Devjibhai Vora,MALE,50,SC,IND,DIAMOND,3814,2,3816,1849429
Gujarat,Surendranagar,Bhanjibhai Shekhava,MALE,46,SC,IND,Pot,971,11,982,1849429
Gujarat,Surendranagar,Bhupatbhai Laljibhai Solanki,MALE,36,SC,IND,BUCKET,1329,21,1350,1849429
Gujarat,Surendranagar,Makwana Dalpatbhai Lagharbhai,MALE,68,SC,IND,Sewing Machine,743,3,746,1849429
Gujarat,Surendranagar,Rathod Ashokbhai Vitthalbhai,MALE,51,SC,IND,Iron,1058,3,1061,1849429
Gujarat,Surendranagar,Rathod Anandbhai Pachanbhai,MALE,37,SC,IND,HOCKEY & BALL,897,4,901,1849429
Gujarat,Surendranagar,Vaghela Dahyabhai Khengarbhai,MALE,62,SC,IND,Dish Antenna,633,2,635,1849429
Gujarat,Surendranagar,Vaghela Prakashbhai Bachubhai,MALE,42,SC,IND,BELT,694,3,697,1849429
Gujarat,Surendranagar,Sardarkhan Malek,MALE,46,GENERAL,IND,Binoculars,993,0,993,1849429
Gujarat,Surendranagar,Salimbhai Shahbudinbhai Pathan,MALE,32,GENERAL,IND,Hat,1153,0,1153,1849429
Gujarat,Surendranagar,Sapra Vipul R.,MALE,33,GENERAL,IND,Tractor Chalata Kisan,2615,0,2615,1849429
Gujarat,Surendranagar,Hanifbhai Kayabhai Katiya,MALE,54,GENERAL,IND,Violin,2003,1,2004,1849429
Gujarat,Surendranagar,Nota,NULL,NULL,NULL,NOTA,NULL,8510,277,8787,1849429
Gujarat,Rajkot,Kagathara Lalitbhai,MALE,61,GENERAL,INC,Hand,388405,1833,390238,1884339
Gujarat,Rajkot,Kundaria Mohanbhai Kalyanjibhai,MALE,67,GENERAL,BJP,Lotus,755296,3349,758645,1884339
Gujarat,Rajkot,Vijay Parmar,MALE,48,SC,BSP,Elephant,15288,100,15388,1884339
Gujarat,Rajkot,Amardas B. Desani,MALE,52,GENERAL,IND,Ganna Kisan,1383,9,1392,1884339
Gujarat,Rajkot,Chitroda Nathalal (chitroda Sir),MALE,59,SC,IND,Black Board,1164,5,1169,1884339
Gujarat,Rajkot,J. B. Chauhan,MALE,40,SC,IND,Bat,968,2,970,1884339
Gujarat,Rajkot,Chauhan Manojbhai Pravinbhai,MALE,27,SC,IND,Air Conditioner,1140,6,1146,1884339
Gujarat,Rajkot,Jaspalsinh Mahaveersinh Tomar,MALE,34,GENERAL,IND,Mixee,1587,9,1596,1884339
Gujarat,Rajkot,Dengada Pravinbhai Meghjibhai,MALE,57,SC,IND,Batsman,2164,2,2166,1884339
Gujarat,Rajkot,Rakesh Patel,MALE,37,GENERAL,IND,COCONUT FARM,4237,6,4243,1884339
Gujarat,Rajkot,Nota,NULL,NULL,NULL,NOTA,NULL,18080,238,18318,1884339
Gujarat,Porbandar,Rameshbhai Lavjibhai Dhaduk,MALE,57,GENERAL,BJP,Lotus,560011,3870,563881,1662368
Gujarat,Porbandar,Lalit Vasoya,MALE,57,GENERAL,INC,Hand,331883,2175,334058,1662368
Gujarat,Porbandar,Samatbhai Govabhai Kadavala,MALE,44,GENERAL,BSP,Elephant,9874,218,10092,1662368
Gujarat,Porbandar,Bhargav Sureshchandra Joshi,MALE,46,GENERAL,GJPP,Pen Stand,1514,10,1524,1662368
Gujarat,Porbandar,Vakil Vinzuda Ranjitbhai Naranbhai,MALE,60,SC,BAHUMP,Whistle,707,6,713,1662368
Gujarat,Porbandar,Alpeshkumar V.vadoliya(1008),MALE,33,GENERAL,IND,Helicopter,645,3,648,1662368
Gujarat,Porbandar,Atroliya Karabhai Gaganbhai,MALE,40,GENERAL,IND,Tiller,742,38,780,1662368
Gujarat,Porbandar,Unadkat Prakashbhai Vallabhdas,MALE,57,GENERAL,IND,Television,604,1,605,1662368
Gujarat,Porbandar,Kirtikumar Bavanjibhai Marvania,MALE,58,GENERAL,IND,Truck,683,2,685,1662368
Gujarat,Porbandar,Bhanubhai Nagabhai Odedra,MALE,49,GENERAL,IND,Ganna Kisan,792,23,815,1662368
Gujarat,Porbandar,Rabari Dasabhai Karabhai,MALE,33,GENERAL,IND,Table,3867,62,3929,1662368
Gujarat,Porbandar,Rathod Dayabhai Hirabhai,MALE,54,SC,IND,Pen Nib with Seven Rays,1345,5,1350,1662368
Gujarat,Porbandar,Rank Jigneshbhai Govindbhai,MALE,27,GENERAL,IND,Gas Stove,1216,2,1218,1662368
Gujarat,Porbandar,Riyaz Osman Suriya Alias Lalo Murghivala,MALE,37,GENERAL,IND,Auto- Rickshaw,1979,4,1983,1662368
Gujarat,Porbandar,Reshma Patel,FEMALE,34,GENERAL,IND,Tractor Chalata Kisan,3704,12,3716,1662368
Gujarat,Porbandar,Vimalbhai Ratilal Ramani,MALE,36,GENERAL,IND,Bat,8652,1,8653,1662368
Gujarat,Porbandar,Ashok Nanji Sondarva,MALE,52,SC,IND,Coat,7448,9,7457,1662368
Gujarat,Porbandar,Nota,NULL,NULL,NULL,NOTA,NULL,7675,165,7840,1662368
Gujarat,Jamnagar,Kandoriya Mulubhai Ranmalbhai,MALE,60,GENERAL,INC,Hand,353199,1585,354784,1657166
Gujarat,Jamnagar,Poonamben Hematbhai Maadam,FEMALE,44,GENERAL,BJP,Lotus,587501,4087,591588,1657166
Gujarat,Jamnagar,Sunil Jethalal Vaghela,MALE,39,SC,BSP,Elephant,8674,121,8795,1657166
Gujarat,Jamnagar,Alimamad Ishakbhai Palani,MALE,38,GENERAL,IND,Harmonium,855,2,857,1657166
Gujarat,Jamnagar,Ashok Chavda,MALE,34,SC,IND,COMPUTER,571,6,577,1657166
Gujarat,Jamnagar,Aamin Mamadbhai Safiya,MALE,30,GENERAL,IND,Battery Torch,475,2,477,1657166
Gujarat,Jamnagar,Amandbhai Patel,MALE,69,GENERAL,IND,Laptop,410,3,413,1657166
Gujarat,Jamnagar,Kachchhi Daud Natha Sumara,MALE,54,GENERAL,IND,Auto- Rickshaw,918,1,919,1657166
Gujarat,Jamnagar,Rabari Karshanbhai Jeshabhai,MALE,47,GENERAL,IND,Sewing Machine,1417,19,1436,1657166
Gujarat,Jamnagar,Chavda Shamji Babubhai,MALE,43,SC,IND,Slate,760,8,768,1657166
Gujarat,Jamnagar,Chauhan Dhiraj Kantilal,MALE,32,SC,IND,Petrol Pump,768,6,774,1657166
Gujarat,Jamnagar,Jahid Aavad Jami,MALE,48,GENERAL,IND,Pot,1245,1,1246,1657166
Gujarat,Jamnagar,Donga Jayantilal Arjanbhai,MALE,53,GENERAL,IND,DIAMOND,2485,4,2489,1657166
Gujarat,Jamnagar,Nakum Narmadaben Khodalal,FEMALE,60,GENERAL,IND,Ganna Kisan,2106,7,2113,1657166
Gujarat,Jamnagar,Dalvadi Nakum Rasik Lalji,MALE,30,GENERAL,IND,Pressure Cooker,10025,35,10060,1657166
Gujarat,Jamnagar,Popatputra Rafik Abubakar,MALE,56,GENERAL,IND,Football,8216,0,8216,1657166
Gujarat,Jamnagar,Bathvar Nanji Amarshi,MALE,56,SC,IND,Gas Cylinder,5246,3,5249,1657166
Gujarat,Jamnagar,Baxi Mrudul Ashwinkumar,MALE,30,GENERAL,IND,Air Conditioner,3106,0,3106,1657166
Gujarat,Jamnagar,Bharat Ramjibhai Dagara,MALE,33,SC,IND,Television,921,0,921,1657166
Gujarat,Jamnagar,Bharkhani Karabhai Jivabhai,MALE,50,GENERAL,IND,Kettle,1447,1,1448,1657166
Gujarat,Jamnagar,Bhavnaba Jadeja,FEMALE,32,GENERAL,IND,Gas Stove,778,86,864,1657166
Gujarat,Jamnagar,Bhanderi Amarshibhai Chhaganbhai,MALE,47,GENERAL,IND,FLUTE,395,1,396,1657166
Gujarat,Jamnagar,Makrani Ajazahmed,MALE,37,GENERAL,IND,Diesel Pump,478,1,479,1657166
Gujarat,Jamnagar,Valabhbhai Chanabhai Sojitra (v. C. Patel),MALE,59,GENERAL,IND,Tiller,529,0,529,1657166
Gujarat,Jamnagar,Sama Yusuf,MALE,52,GENERAL,IND,Pen Stand,648,1,649,1657166
Gujarat,Jamnagar,Sahdevsinh Dilipsinh Chudasama,MALE,44,GENERAL,IND,Bat,1238,57,1295,1657166
Gujarat,Jamnagar,Sapariya Vijaykumar Mansukhbhai,MALE,38,GENERAL,IND,Binoculars,770,2,772,1657166
Gujarat,Jamnagar,Sumbhania Aamin Abasbhai,MALE,37,GENERAL,IND,Cup & Saucer,1945,1,1946,1657166
Gujarat,Jamnagar,Nota,NULL,NULL,NULL,NOTA,NULL,7656,143,7799,1657166
Gujarat,Junagadh,Chudasama Rajeshbhai Naranbhai,MALE,36,GENERAL,BJP,Lotus,543429,4315,547744,1642864
Gujarat,Junagadh,Deven Govindbhai Vanvi,MALE,48,SC,BSP,Elephant,25448,243,25691,1642864
Gujarat,Junagadh,Vansh Punjabhai Bhimabhai,MALE,55,GENERAL,INC,Hand,394673,2860,397533,1642864
Gujarat,Junagadh,Bhut Ashokbhai Bhimjibhai,MALE,66,GENERAL,RSP(S),Battery Torch,3253,3,3256,1642864
Gujarat,Junagadh,Rathod Nathabhai Vasharambhai,MALE,69,GENERAL,VPP,Phone Charger,910,6,916,1642864
Gujarat,Junagadh,Karia Dhirenbhai Amrutlal,MALE,37,GENERAL,IND,Mike,880,4,884,1642864
Gujarat,Junagadh,Zala Mukeshbhai Bharamalbhai,MALE,36,GENERAL,IND,Helmet,1293,17,1310,1642864
Gujarat,Junagadh,Panchabhai Bhayabhai Damaniya,MALE,36,GENERAL,IND,SHIP,1201,8,1209,1642864
Gujarat,Junagadh,Pradipbhai Mavjibhai Tank,MALE,44,GENERAL,IND,Batsman,1132,7,1139,1642864
Gujarat,Junagadh,Makwana Dharmendra Vajubhai,MALE,34,SC,IND,Cup & Saucer,1801,5,1806,1642864
Gujarat,Junagadh,Vala Jaypalsinh Hajabhai,MALE,28,GENERAL,IND,Green Chilli,4130,35,4165,1642864
Gujarat,Junagadh,Haresh Manubhai Sardhara,MALE,37,GENERAL,IND,COCONUT FARM,3479,12,3491,1642864
Gujarat,Junagadh,Nota,NULL,NULL,NULL,NOTA,NULL,15396,203,15599,1642864
Gujarat,Amreli,Kachhadiya Naranbhai Bhikhabhai,MALE,64,GENERAL,BJP,Lotus,527593,1442,529035,1628451
Gujarat,Amreli,Chauhan Ravjibhai Mulabhai,MALE,47,SC,BSP,Elephant,9664,27,9691,1628451
Gujarat,Amreli,Paresh Dhanani,MALE,42,GENERAL,INC,Hand,326781,823,327604,1628451
Gujarat,Amreli,Dhapa Dharamshibhai Ramjibhai,MALE,45,GENERAL,VPP,Phone Charger,4731,16,4747,1628451
Gujarat,Amreli,R.s. Gosai,MALE,45,GENERAL,IND,Pen Nib with Seven Rays,1762,1,1763,1628451
Gujarat,Amreli,Chauhan Dayabhai Bhagvanbhai,MALE,54,GENERAL,IND,Tiller,1551,2,1553,1628451
Gujarat,Amreli,Jerambhai R. Parmar,MALE,57,SC,IND,Bat,982,4,986,1628451
Gujarat,Amreli,Dayala Shubhashbhai Parabatbhai,MALE,42,GENERAL,IND,Tractor Chalata Kisan,1411,2,1413,1628451
Gujarat,Amreli,Nathalal Sukhadiya,MALE,44,GENERAL,IND,Truck,2204,3,2207,1628451
Gujarat,Amreli,Mehta Nanalal Kalidas,MALE,62,GENERAL,IND,Gas Stove,2332,4,2336,1628451
Gujarat,Amreli,Valodara Vrajlal Jivabhai,MALE,78,SC,IND,Auto- Rickshaw,5331,1,5332,1628451
Gujarat,Amreli,Himmat Bagda,MALE,47,SC,IND,Pot,4926,7,4933,1628451
Gujarat,Amreli,Nota,NULL,NULL,NULL,NOTA,NULL,17513,54,17567,1628451
Gujarat,Bhavnagar,Patel Manharbhai Nagjibhai (vasani),MALE,50,GENERAL,INC,Hand,329131,2623,331754,1768297
Gujarat,Bhavnagar,Dr.bharatiben Dhirubhai Shiyal,FEMALE,55,GENERAL,BJP,Lotus,655272,6001,661273,1768297
Gujarat,Bhavnagar,Vijaykumar Ramabhai Makadiya,MALE,33,SC,BSP,Elephant,6882,59,6941,1768297
Gujarat,Bhavnagar,Dhapa Dharamshibhai Ramjibhai,MALE,45,GENERAL,VPP,Phone Charger,7756,80,7836,1768297
Gujarat,Bhavnagar,Ramdevsinh Bharatsinh Zala,MALE,32,GENERAL,JSVP,Auto- Rickshaw,2402,107,2509,1768297
Gujarat,Bhavnagar,Sondharva Bharatbhai Kanjibhai,MALE,40,SC,SVPP,Whistle,1362,1,1363,1768297
Gujarat,Bhavnagar,Chauhan Ajaykumar Ramratansinh (amit Chauhan),MALE,42,GENERAL,IND,Helicopter,1557,4,1561,1768297
Gujarat,Bhavnagar,Champaben Zaverbhai Chauhan,FEMALE,59,GENERAL,IND,FLUTE,1822,6,1828,1768297
Gujarat,Bhavnagar,Sitapara Sagarbhai Bhurabhai,MALE,41,GENERAL,IND,Tractor Chalata Kisan,3766,9,3775,1768297
Gujarat,Bhavnagar,Hareshbhai Babubhai Vegad (harabhai),MALE,35,GENERAL,IND,Truck,6055,1,6056,1768297
Gujarat,Bhavnagar,Nota,NULL,NULL,NULL,NOTA,NULL,16115,268,16383,1768297
Gujarat,Anand,Patel Mitesh Rameshbhai (bakabhai),MALE,54,GENERAL,BJP,Lotus,631581,1516,633097,1655870
Gujarat,Anand,Bharatbhai Madhavsinh Solanki,MALE,65,GENERAL,INC,Hand,434006,1373,435379,1655870
Gujarat,Anand,Vankar Rameshbhai Valjibhai,MALE,45,GENERAL,BSP,Elephant,5935,24,5959,1655870
Gujarat,Anand,Bhatt Ashishkumar Manojkumar,MALE,42,GENERAL,ABJS,Ganna Kisan,1032,2,1034,1655870
Gujarat,Anand,Bhatt Sunilkumar Narendrabhai,MALE,38,GENERAL,RTORP,Auto- Rickshaw,1154,1,1155,1655870
Gujarat,Anand,Keyur Pravinbhai Patel (bakabhai),MALE,38,GENERAL,IND,COMPUTER,966,0,966,1655870
Gujarat,Anand,Chavda Kaushikkumar,MALE,45,GENERAL,IND,Pressure Cooker,1063,1,1064,1655870
Gujarat,Anand,Bharatbhai Solanki,MALE,38,GENERAL,IND,Telephone,2451,9,2460,1655870
Gujarat,Anand,Santolkumar Mahijibhai Patel (bakabhai),MALE,40,GENERAL,IND,Bat,2300,1,2301,1655870
Gujarat,Anand,Hitendrasinh Mohansinh Parmar,MALE,64,GENERAL,IND,Tractor Chalata Kisan,6854,0,6854,1655870
Gujarat,Anand,Nota,NULL,NULL,NULL,NOTA,NULL,18365,27,18392,1655870
Gujarat,Kheda,Chauhan Devusinh,MALE,54,GENERAL,BJP,Lotus,711757,2815,714572,1804028
Gujarat,Kheda,Bimal Shah,MALE,58,GENERAL,INC,Hand,345804,1623,347427,1804028
Gujarat,Kheda,Bhailalbhai Kalubhai Pandav,MALE,36,SC,BSP,Elephant,7400,61,7461,1804028
Gujarat,Kheda,Chauhan Parsottambhai Babarbhai,MALE,62,GENERAL,YJJP,Cup & Saucer,2093,7,2100,1804028
Gujarat,Kheda,Patel Kamleshkumar Ratilal,MALE,54,GENERAL,HND,Water Tank,1759,5,1764,1804028
Gujarat,Kheda,Pathan Ayashabanu,FEMALE,48,GENERAL,ANC,Gramophone,2171,5,2176,1804028
Gujarat,Kheda,Pathan Imtiyazkhan Saeedkhan,MALE,42,GENERAL,ADPT,Pressure Cooker,4853,3,4856,1804028
Gujarat,Kheda,Nota,NULL,NULL,NULL,NOTA,NULL,18201,76,18277,1804028
Gujarat,Panchmahal,Khant Vechatbhai Kuberbhai,MALE,68,GENERAL,INC,Hand,301046,2549,303595,1744762
Gujarat,Panchmahal,Ratansinh Magansinh Rathod,MALE,59,GENERAL,BJP,Lotus,727301,4835,732136,1744762
Gujarat,Panchmahal,Virendra Parsottamdas Patel,MALE,31,GENERAL,NCP,Clock,9809,17,9826,1744762
Gujarat,Panchmahal,Shaikh Kalim Abdul Latif,MALE,52,GENERAL,BSP,Elephant,3892,13,3905,1744762
Gujarat,Panchmahal,Rathod Vijaysinh Mohansinh,MALE,44,GENERAL,HND,Water Tank,4827,42,4869,1744762
Gujarat,Panchmahal,Lalabhai Gadhvi,MALE,36,GENERAL,IND,Bat,9196,16,9212,1744762
Gujarat,Panchmahal,Nota,NULL,NULL,NULL,NOTA,NULL,20066,67,20133,1744762
Gujarat,Dahod,Katara Babubhai Khimabhai,MALE,58,ST,INC,Hand,431312,2852,434164,1598939
Gujarat,Dahod,Jashvantsinh Sumanbhai Bhabhor,MALE,52,ST,BJP,Lotus,558977,2783,561760,1598939
Gujarat,Dahod,Bhabhor Dhulabhai Ditabhai,MALE,64,ST,BSP,Elephant,11329,10,11339,1598939
Gujarat,Dahod,Kalara Ramsingbhai Nanjibhai,MALE,47,ST,HND,Water Tank,3835,1,3836,1598939
Gujarat,Dahod,Jagdishbhai Manilal Meda,MALE,39,ST,BNJD,COCONUT FARM,3821,3,3824,1598939
Gujarat,Dahod,Damor Manabhai Bhavsingbhai,MALE,45,ST,IND,BUCKET,5204,7,5211,1598939
Gujarat,Dahod,Devdha Samsubhai Khatarabhai,MALE,51,ST,IND,Boat with Man and Sail,11135,7,11142,1598939
Gujarat,Dahod,Nota,NULL,NULL,NULL,NOTA,NULL,31873,63,31936,1598939
Gujarat,Vadodara,Prashant Patel (tiko),MALE,44,GENERAL,INC,Hand,293080,1462,294542,1794896
Gujarat,Vadodara,Rohit Madhusudan Mohanbhai,MALE,53,SC,BSP,Elephant,7429,29,7458,1794896
Gujarat,Vadodara,Ranjanben Bhatt,FEMALE,56,GENERAL,BJP,Lotus,880905,2814,883719,1794896
Gujarat,Vadodara,Gohil Rinku,FEMALE,32,GENERAL,YJJP,Pendulum,3805,6,3811,1794896
Gujarat,Vadodara,Jat Subhas Singh Brijlal,MALE,36,GENERAL,AINHCP,Tractor Chalata Kisan,1093,4,1097,1794896
Gujarat,Vadodara,Tapan Dasgupta,MALE,54,GENERAL,SUCI(C),Battery Torch,888,1,889,1794896
Gujarat,Vadodara,Mohsimmiya (saiyad Mohsin Bapu),MALE,58,GENERAL,BMUP,Cot,871,1,872,1794896
Gujarat,Vadodara,Lion Dr. Yasinali Polra,MALE,47,GENERAL,aicp,CCTV Camera,1791,4,1795,1794896
Gujarat,Vadodara,Santosh S. Solanki,MALE,30,SC,BMFP,BISCUIT,856,2,858,1794896
Gujarat,Vadodara,Nimesh Patel (kamrol),MALE,33,GENERAL,IND,FLUTE,947,16,963,1794896
Gujarat,Vadodara,Patel Kalidas (kalidas M. Patel Alias Napoleon),MALE,65,GENERAL,IND,Batsman,1429,2,1431,1794896
Gujarat,Vadodara,Dr. Rahul Vasudevbhai Vyas,MALE,39,GENERAL,IND,Robot,3457,0,3457,1794896
Gujarat,Vadodara,Sindhi Mahebubkhan Yusufkhan (vakil),MALE,44,GENERAL,IND,Coat,4454,3,4457,1794896
Gujarat,Vadodara,Nota,NULL,NULL,NULL,NOTA,NULL,16901,98,16999,1794896
Gujarat,Chhota Udaipur,Rathva Gitaben Vajesingbhai,FEMALE,47,ST,BJP,Lotus,761472,2973,764445,1671253
Gujarat,Chhota Udaipur,Rathva Furkanbhai Balajibhai,MALE,48,ST,BSP,Elephant,14948,16,14964,1671253
Gujarat,Chhota Udaipur,Rathava Ranjitsinh Mohansinh,MALE,53,ST,INC,Hand,384059,2443,386502,1671253
Gujarat,Chhota Udaipur,Vasava Rajesh Somabhai,MALE,36,ST,BTP,Auto- Rickshaw,10519,113,10632,1671253
Gujarat,Chhota Udaipur,Umesh Jangubhai Rathawa,MALE,38,ST,IND,Tractor Chalata Kisan,3699,11,3710,1671253
Gujarat,Chhota Udaipur,Pravinbhai Dhursingbhai Rathva,MALE,33,ST,IND,Ganna Kisan,3664,5,3669,1671253
Gujarat,Chhota Udaipur,Rathva Bhavsingbhai Namarsingbhai,MALE,40,ST,IND,Scissors,6884,3,6887,1671253
Gujarat,Chhota Udaipur,Rathva Maganbhai Chathiyabhai,MALE,53,ST,IND,Truck,8781,1,8782,1671253
Gujarat,Chhota Udaipur,Nota,NULL,NULL,NULL,NOTA,NULL,32816,52,32868,1671253
Gujarat,Bharuch,Mansukhbhai Dhanjibhai Vasava,MALE,61,ST,BJP,Lotus,635374,2421,637795,1564519
Gujarat,Bharuch,Vasava Rajeshbhai Chimanbhai,MALE,37,ST,BSP,Elephant,6224,11,6235,1564519
Gujarat,Bharuch,Sherkhan Abdulsakur Pathan,MALE,37,GENERAL,INC,Hand,302890,691,303581,1564519
Gujarat,Bharuch,Chhotubhai Amarsinh Vasava,MALE,73,ST,BTP,Auto- Rickshaw,143093,990,144083,1564519
Gujarat,Bharuch,Pathan Salimkhan Sadikkhan,MALE,32,GENERAL,SANVP,Harmonium,2133,2,2135,1564519
Gujarat,Bharuch,Vashi Narendrasinh Randhirsinh,MALE,47,GENERAL,YJJP,Pendulum,808,0,808,1564519
Gujarat,Bharuch,Sabbirbhai Musabhai Patel,MALE,64,GENERAL,ADPT,Balloon,826,0,826,1564519
Gujarat,Bharuch,Sukhdev Bhikhabhai Vasava,MALE,37,ST,BMUP,Cot,1218,3,1221,1564519
Gujarat,Bharuch,Ashokchandra Bhikhubhai Parmar,MALE,58,SC,IND,Tractor Chalata Kisan,2845,6,2851,1564519
Gujarat,Bharuch,Jitendra Parmar (jitu Chowkidar),MALE,56,GENERAL,IND,Gas Cylinder,1323,4,1327,1564519
Gujarat,Bharuch,Patel Imran Umarjibhai,MALE,35,GENERAL,IND,Ludo,1510,0,1510,1564519
Gujarat,Bharuch,Mukhtiyar Abdulrahim Shaikh (bansimama),MALE,57,GENERAL,IND,Batsman,2067,0,2067,1564519
Gujarat,Bharuch,Vasava Navinbhai Himmatbhai,MALE,56,ST,IND,COMPUTER,8148,7,8155,1564519
Gujarat,Bharuch,Vikramsinh Dalsukhbhai Gohil,MALE,37,GENERAL,IND,Battery Torch,3831,2,3833,1564519
Gujarat,Bharuch,Sapa Rafikbhai Sulemanbhai,MALE,51,GENERAL,IND,Bat,3829,0,3829,1564519
Gujarat,Bharuch,Sindha Kiritsinh Alias Jalamsinh Nathubava,MALE,40,GENERAL,IND,Air Conditioner,15110,0,15110,1564519
Gujarat,Bharuch,Solanki Rajeshbhai Lallubhai,MALE,37,SC,IND,Cup & Saucer,8037,1,8038,1564519
Gujarat,Bharuch,Nota,NULL,NULL,NULL,NOTA,NULL,6244,77,6321,1564519
Gujarat,Bardoli,Chaudhari Dr. Tusharbhai Amarsinhbhai,MALE,53,ST,INC,Hand,524474,2352,526826,1826526
